x,min,mean,max
455,0.0,1.4019012451171875e-06,4.0531158447265625e-06
456,0.0,1.25885009765625e-06,5.245208740234375e-06
457,7.152557373046875e-07,2.47955322265625e-06,5.245208740234375e-06
458,7.152557373046875e-07,4.320144653320313e-06,5.412101745605469e-05
459,0.0,1.33514404296875e-06,4.0531158447265625e-06
460,0.0,1.4781951904296875e-06,4.0531158447265625e-06
461,0.0,1.41143798828125e-06,4.0531158447265625e-06
462,0.0,1.316070556640625e-06,4.291534423828125e-06
463,0.0,1.6880035400390625e-06,4.0531158447265625e-06
464,0.0,3.862380981445312e-06,5.4836273193359375e-05
465,0.0,1.86920166015625e-06,4.76837158203125e-06
466,0.0,2.002716064453125e-06,5.245208740234375e-06
467,0.0,2.5272369384765624e-06,5.7220458984375e-06
468,0.0,2.02178955078125e-06,5.245208740234375e-06
469,7.152557373046875e-07,1.7452239990234376e-06,4.76837158203125e-06
470,9.5367431640625e-07,1.0442733764648437e-05,0.00022292137145996094
471,0.0,1.7452239990234376e-06,5.0067901611328125e-06
472,0.0,1.4400482177734375e-06,4.0531158447265625e-06
473,0.0,1.277923583984375e-06,4.0531158447265625e-06
474,0.0,1.583099365234375e-06,5.0067901611328125e-06
475,0.0,2.117156982421875e-06,5.245208740234375e-06
476,0.0,1.8596649169921875e-06,5.0067901611328125e-06
477,0.0,3.3855438232421873e-06,5.1975250244140625e-05
478,0.0,2.8228759765625e-06,6.198883056640625e-06
479,7.152557373046875e-07,1.392364501953125e-06,5.0067901611328125e-06
480,0.0,1.6880035400390625e-06,5.245208740234375e-06
481,0.0,1.1539459228515625e-06,5.0067901611328125e-06
482,0.0,1.3256072998046874e-06,5.0067901611328125e-06
483,0.0,2.079010009765625e-06,5.245208740234375e-06
484,0.0,8.363723754882812e-06,0.0001652240753173828
485,0.0,3.0517578125e-06,4.506111145019531e-05
486,0.0,1.621246337890625e-06,6.198883056640625e-06
487,0.0,1.9550323486328123e-06,4.291534423828125e-06
488,0.0,1.6117095947265624e-06,5.0067901611328125e-06
489,7.152557373046875e-07,2.0313262939453124e-06,5.0067901611328125e-06
490,7.152557373046875e-07,2.193450927734375e-06,5.245208740234375e-06
491,0.0,1.52587890625e-06,4.76837158203125e-06
492,0.0,3.604888916015625e-06,5.1021575927734375e-05
493,0.0,3.16619873046875e-06,4.410743713378906e-05
494,0.0,1.5544891357421874e-06,5.245208740234375e-06
495,0.0,1.6880035400390625e-06,5.245208740234375e-06
496,0.0,1.392364501953125e-06,4.76837158203125e-06
497,0.0,1.6021728515625e-06,5.0067901611328125e-06
498,0.0,2.1648406982421875e-06,5.245208740234375e-06
499,7.152557373046875e-07,2.0313262939453124e-06,5.0067901611328125e-06
