x,y,min,mean,max
94,84,0.0,2.880096435546875e-06,6.103515625e-05
94,85,0.0,5.817413330078125e-07,1.1920928955078125e-06
94,86,0.0,6.008148193359375e-07,1.1920928955078125e-06
94,87,0.0,4.863739013671875e-07,1.1920928955078125e-06
94,88,0.0,5.245208740234375e-07,1.1920928955078125e-06
94,89,0.0,3.0040740966796874e-06,6.103515625e-05
94,90,0.0,4.76837158203125e-07,1.1920928955078125e-06
94,91,0.0,5.7220458984375e-07,1.1920928955078125e-06
94,92,0.0,5.7220458984375e-07,1.1920928955078125e-06
94,93,0.0,6.008148193359375e-07,1.1920928955078125e-06
94,94,0.0,5.245208740234375e-07,1.1920928955078125e-06
95,2,0.0,4.57763671875e-07,1.1920928955078125e-06
95,3,0.0,6.103515625e-07,1.1920928955078125e-06
95,4,0.0,4.38690185546875e-07,1.1920928955078125e-06
95,5,0.0,5.7220458984375e-07,1.1920928955078125e-06
95,6,0.0,5.846023559570312e-06,0.00013208389282226562
95,7,0.0,5.245208740234375e-07,1.1920928955078125e-06
95,8,0.0,6.008148193359375e-07,1.1920928955078125e-06
95,9,0.0,6.103515625e-07,1.1920928955078125e-06
95,10,0.0,6.389617919921875e-07,1.9073486328125e-06
95,11,0.0,3.0231475830078124e-06,6.222724914550781e-05
95,12,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,13,0.0,4.291534423828125e-07,1.1920928955078125e-06
95,14,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,15,0.0,4.863739013671875e-07,1.1920928955078125e-06
95,16,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,17,0.0,2.994537353515625e-06,6.389617919921875e-05
95,18,0.0,5.14984130859375e-07,1.1920928955078125e-06
95,19,0.0,4.482269287109375e-07,1.1920928955078125e-06
95,20,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,21,0.0,6.103515625e-07,1.1920928955078125e-06
95,22,0.0,2.9850006103515624e-06,6.29425048828125e-05
95,23,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,24,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,25,0.0,5.340576171875e-07,1.1920928955078125e-06
95,26,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,27,0.0,3.0517578125e-06,6.413459777832031e-05
95,28,0.0,4.57763671875e-07,9.5367431640625e-07
95,29,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,30,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,31,0.0,5.054473876953125e-07,1.1920928955078125e-06
95,32,0.0,3.0517578125e-06,6.29425048828125e-05
95,33,0.0,5.91278076171875e-07,1.1920928955078125e-06
95,34,0.0,5.7220458984375e-07,1.1920928955078125e-06
95,35,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,36,0.0,5.7220458984375e-07,1.1920928955078125e-06
95,37,0.0,3.1566619873046876e-06,6.413459777832031e-05
95,38,0.0,6.008148193359375e-07,1.1920928955078125e-06
95,39,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,40,0.0,5.245208740234375e-07,1.1920928955078125e-06
95,41,0.0,6.008148193359375e-07,1.1920928955078125e-06
95,42,0.0,3.0612945556640625e-06,6.29425048828125e-05
95,43,0.0,6.29425048828125e-07,1.1920928955078125e-06
95,44,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,45,0.0,5.91278076171875e-07,1.1920928955078125e-06
95,46,0.0,6.389617919921875e-07,1.1920928955078125e-06
95,47,0.0,3.1280517578125e-06,6.389617919921875e-05
95,48,0.0,4.673004150390625e-07,1.1920928955078125e-06
95,49,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,50,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,51,0.0,5.91278076171875e-07,1.1920928955078125e-06
95,52,0.0,5.7220458984375e-07,1.1920928955078125e-06
95,53,0.0,3.0422210693359374e-06,6.508827209472656e-05
95,54,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,55,0.0,4.863739013671875e-07,1.1920928955078125e-06
95,56,0.0,5.14984130859375e-07,1.1920928955078125e-06
95,57,0.0,6.103515625e-07,1.1920928955078125e-06
95,58,0.0,3.1375885009765625e-06,6.389617919921875e-05
95,59,0.0,5.245208740234375e-07,1.1920928955078125e-06
95,60,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,61,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,62,0.0,8.7738037109375e-07,9.059906005859375e-06
95,63,0.0,3.1185150146484375e-06,6.389617919921875e-05
95,64,0.0,5.14984130859375e-07,1.1920928955078125e-06
95,65,0.0,5.14984130859375e-07,1.1920928955078125e-06
95,66,0.0,5.53131103515625e-07,1.1920928955078125e-06
95,67,0.0,5.7220458984375e-07,1.1920928955078125e-06
95,68,0.0,3.509521484375e-06,7.295608520507812e-05
95,69,0.0,6.389617919921875e-07,1.1920928955078125e-06
95,70,0.0,5.7220458984375e-07,1.1920928955078125e-06
95,71,0.0,5.245208740234375e-07,1.1920928955078125e-06
95,72,0.0,5.245208740234375e-07,1.1920928955078125e-06
95,73,0.0,3.01361083984375e-06,6.389617919921875e-05
95,74,0.0,4.76837158203125e-07,1.1920928955078125e-06
95,75,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,76,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,77,0.0,5.14984130859375e-07,1.1920928955078125e-06
95,78,0.0,3.0517578125e-06,6.389617919921875e-05
95,79,0.0,6.103515625e-07,1.1920928955078125e-06
95,80,0.0,4.9591064453125e-07,1.1920928955078125e-06
95,81,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,82,0.0,6.008148193359375e-07,1.1920928955078125e-06
95,83,0.0,6.198883056640625e-07,1.1920928955078125e-06
95,84,0.0,3.0040740966796874e-06,6.389617919921875e-05
95,85,0.0,6.389617919921875e-07,1.1920928955078125e-06
95,86,0.0,6.008148193359375e-07,1.1920928955078125e-06
95,87,0.0,5.245208740234375e-07,1.1920928955078125e-06
95,88,0.0,6.771087646484375e-07,1.1920928955078125e-06
95,89,0.0,3.1566619873046876e-06,6.413459777832031e-05
95,90,0.0,6.103515625e-07,1.1920928955078125e-06
95,91,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,92,0.0,4.863739013671875e-07,1.1920928955078125e-06
95,93,0.0,5.626678466796875e-07,1.1920928955078125e-06
95,94,0.0,3.0231475830078124e-06,6.389617919921875e-05
95,95,0.0,4.38690185546875e-07,1.1920928955078125e-06
96,2,0.0,4.863739013671875e-07,1.1920928955078125e-06
96,3,0.0,5.53131103515625e-07,1.1920928955078125e-06
96,4,0.0,5.464553833007813e-06,0.0001239776611328125
96,5,0.0,5.626678466796875e-07,1.1920928955078125e-06
96,6,0.0,5.626678466796875e-07,1.1920928955078125e-06
96,7,0.0,4.57763671875e-07,1.1920928955078125e-06
96,8,0.0,6.008148193359375e-07,1.1920928955078125e-06
96,9,0.0,6.103515625e-07,1.1920928955078125e-06
96,10,0.0,3.08990478515625e-06,6.389617919921875e-05
96,11,0.0,4.9591064453125e-07,1.1920928955078125e-06
96,12,0.0,5.91278076171875e-07,1.1920928955078125e-06
96,13,0.0,5.245208740234375e-07,1.1920928955078125e-06
96,14,0.0,5.53131103515625e-07,1.1920928955078125e-06
96,15,0.0,3.1280517578125e-06,6.508827209472656e-05
96,16,0.0,5.340576171875e-07,1.1920928955078125e-06
96,17,0.0,5.435943603515625e-07,1.1920928955078125e-06
96,18,0.0,5.91278076171875e-07,1.1920928955078125e-06
96,19,0.0,5.054473876953125e-07,1.1920928955078125e-06
96,20,0.0,3.1280517578125e-06,6.413459777832031e-05
96,21,0.0,5.245208740234375e-07,1.1920928955078125e-06
96,22,0.0,5.054473876953125e-07,1.1920928955078125e-06
96,23,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,24,0.0,5.054473876953125e-07,1.1920928955078125e-06
96,25,0.0,2.9659271240234374e-06,6.29425048828125e-05
96,26,0.0,5.245208740234375e-07,1.1920928955078125e-06
96,27,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,28,0.0,6.103515625e-07,1.1920928955078125e-06
96,29,0.0,5.7220458984375e-07,1.1920928955078125e-06
96,30,0.0,3.1185150146484375e-06,6.4849853515625e-05
96,31,0.0,6.103515625e-07,1.1920928955078125e-06
96,32,0.0,5.14984130859375e-07,1.1920928955078125e-06
96,33,0.0,5.14984130859375e-07,1.1920928955078125e-06
96,34,0.0,6.29425048828125e-07,1.1920928955078125e-06
96,35,0.0,6.084442138671875e-06,0.00013899803161621094
96,36,0.0,5.53131103515625e-07,1.1920928955078125e-06
96,37,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,38,0.0,5.626678466796875e-07,1.1920928955078125e-06
96,39,0.0,5.7220458984375e-07,1.1920928955078125e-06
96,40,0.0,6.103515625e-07,1.6689300537109375e-06
96,41,0.0,3.08990478515625e-06,6.318092346191406e-05
96,42,0.0,4.38690185546875e-07,1.1920928955078125e-06
96,43,0.0,5.054473876953125e-07,1.1920928955078125e-06
96,44,0.0,5.626678466796875e-07,1.1920928955078125e-06
96,45,0.0,6.103515625e-07,1.1920928955078125e-06
96,46,0.0,3.0517578125e-06,6.389617919921875e-05
96,47,0.0,4.863739013671875e-07,1.1920928955078125e-06
96,48,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,49,0.0,5.14984130859375e-07,1.1920928955078125e-06
96,50,0.0,5.91278076171875e-07,1.1920928955078125e-06
96,51,0.0,3.0517578125e-06,6.318092346191406e-05
96,52,0.0,5.626678466796875e-07,1.1920928955078125e-06
96,53,0.0,4.9591064453125e-07,1.1920928955078125e-06
96,54,0.0,5.626678466796875e-07,1.1920928955078125e-06
96,55,0.0,5.435943603515625e-07,1.1920928955078125e-06
96,56,0.0,3.070831298828125e-06,6.508827209472656e-05
96,57,0.0,4.863739013671875e-07,1.1920928955078125e-06
96,58,0.0,5.245208740234375e-07,1.1920928955078125e-06
96,59,0.0,5.14984130859375e-07,1.1920928955078125e-06
96,60,0.0,5.054473876953125e-07,1.1920928955078125e-06
96,61,0.0,3.1185150146484375e-06,6.413459777832031e-05
96,62,0.0,6.4849853515625e-07,1.1920928955078125e-06
96,63,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,64,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,65,0.0,5.245208740234375e-07,1.1920928955078125e-06
96,66,0.0,3.0803680419921875e-06,6.198883056640625e-05
96,67,0.0,4.9591064453125e-07,1.1920928955078125e-06
96,68,0.0,5.53131103515625e-07,1.1920928955078125e-06
96,69,0.0,3.910064697265625e-07,1.1920928955078125e-06
96,70,0.0,5.054473876953125e-07,1.1920928955078125e-06
96,71,0.0,5.626678466796875e-07,1.1920928955078125e-06
96,72,0.0,3.08990478515625e-06,6.29425048828125e-05
96,73,0.0,5.53131103515625e-07,1.1920928955078125e-06
96,74,0.0,5.91278076171875e-07,1.1920928955078125e-06
96,75,0.0,5.245208740234375e-07,1.1920928955078125e-06
96,76,0.0,6.103515625e-07,1.1920928955078125e-06
96,77,0.0,3.16619873046875e-06,6.29425048828125e-05
96,78,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,79,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,80,0.0,5.054473876953125e-07,1.1920928955078125e-06
96,81,0.0,5.14984130859375e-07,1.1920928955078125e-06
96,82,0.0,3.3283233642578127e-06,7.200241088867188e-05
96,83,0.0,5.53131103515625e-07,1.1920928955078125e-06
96,84,0.0,4.100799560546875e-07,1.1920928955078125e-06
96,85,0.0,6.008148193359375e-07,1.1920928955078125e-06
96,86,0.0,6.008148193359375e-07,1.1920928955078125e-06
96,87,0.0,3.2520294189453126e-06,6.67572021484375e-05
96,88,0.0,6.103515625e-07,1.1920928955078125e-06
96,89,0.0,6.008148193359375e-07,1.1920928955078125e-06
96,90,0.0,6.389617919921875e-07,4.0531158447265625e-06
96,91,0.0,5.435943603515625e-07,1.1920928955078125e-06
96,92,0.0,3.204345703125e-06,6.604194641113281e-05
96,93,0.0,4.9591064453125e-07,1.1920928955078125e-06
96,94,0.0,6.008148193359375e-07,1.1920928955078125e-06
96,95,0.0,4.76837158203125e-07,1.1920928955078125e-06
96,96,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,2,0.0,5.9604644775390625e-06,0.0001380443572998047
97,3,0.0,5.14984130859375e-07,1.1920928955078125e-06
97,4,0.0,5.054473876953125e-07,1.1920928955078125e-06
97,5,0.0,6.103515625e-07,1.1920928955078125e-06
97,6,0.0,4.76837158203125e-07,1.1920928955078125e-06
97,7,0.0,3.1185150146484375e-06,6.413459777832031e-05
97,8,0.0,5.53131103515625e-07,1.1920928955078125e-06
97,9,0.0,5.53131103515625e-07,1.1920928955078125e-06
97,10,0.0,5.435943603515625e-07,1.1920928955078125e-06
97,11,0.0,5.7220458984375e-07,1.1920928955078125e-06
97,12,0.0,3.108978271484375e-06,6.508827209472656e-05
97,13,0.0,5.435943603515625e-07,1.1920928955078125e-06
97,14,0.0,4.76837158203125e-07,1.1920928955078125e-06
97,15,0.0,5.14984130859375e-07,1.1920928955078125e-06
97,16,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,17,0.0,2.956390380859375e-06,6.29425048828125e-05
97,18,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,19,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,20,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,21,0.0,5.340576171875e-07,1.1920928955078125e-06
97,22,0.0,3.0040740966796874e-06,6.389617919921875e-05
97,23,0.0,5.054473876953125e-07,1.1920928955078125e-06
97,24,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,25,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,26,0.0,6.198883056640625e-07,1.1920928955078125e-06
97,27,0.0,3.1280517578125e-06,6.389617919921875e-05
97,28,0.0,5.91278076171875e-07,1.1920928955078125e-06
97,29,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,30,0.0,4.76837158203125e-07,1.1920928955078125e-06
97,31,0.0,5.53131103515625e-07,1.1920928955078125e-06
97,32,0.0,5.817413330078125e-07,1.1920928955078125e-06
97,33,0.0,3.0422210693359374e-06,6.4849853515625e-05
97,34,0.0,4.673004150390625e-07,1.1920928955078125e-06
97,35,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,36,0.0,5.435943603515625e-07,1.1920928955078125e-06
97,37,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,38,0.0,3.1948089599609376e-06,6.413459777832031e-05
97,39,0.0,5.435943603515625e-07,1.1920928955078125e-06
97,40,0.0,4.291534423828125e-07,1.1920928955078125e-06
97,41,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,42,0.0,5.7220458984375e-07,1.1920928955078125e-06
97,43,0.0,3.2806396484375e-06,6.699562072753906e-05
97,44,0.0,5.054473876953125e-07,1.1920928955078125e-06
97,45,0.0,3.910064697265625e-07,1.1920928955078125e-06
97,46,0.0,4.673004150390625e-07,1.1920928955078125e-06
97,47,0.0,6.389617919921875e-07,4.0531158447265625e-06
97,48,0.0,3.1375885009765625e-06,6.604194641113281e-05
97,49,0.0,5.14984130859375e-07,1.1920928955078125e-06
97,50,0.0,4.673004150390625e-07,1.1920928955078125e-06
97,51,0.0,4.76837158203125e-07,1.1920928955078125e-06
97,52,0.0,5.14984130859375e-07,1.1920928955078125e-06
97,53,0.0,3.1185150146484375e-06,6.4849853515625e-05
97,54,0.0,4.38690185546875e-07,1.1920928955078125e-06
97,55,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,56,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,57,0.0,5.245208740234375e-07,1.1920928955078125e-06
97,58,0.0,3.204345703125e-06,6.604194641113281e-05
97,59,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,60,0.0,5.435943603515625e-07,1.1920928955078125e-06
97,61,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,62,0.0,6.4849853515625e-07,1.1920928955078125e-06
97,63,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,64,0.0,3.4236907958984374e-06,7.295608520507812e-05
97,65,0.0,5.53131103515625e-07,1.1920928955078125e-06
97,66,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,67,0.0,4.76837158203125e-07,1.1920928955078125e-06
97,68,0.0,5.7220458984375e-07,1.1920928955078125e-06
97,69,0.0,3.1566619873046876e-06,6.318092346191406e-05
97,70,0.0,5.53131103515625e-07,1.1920928955078125e-06
97,71,0.0,5.817413330078125e-07,1.1920928955078125e-06
97,72,0.0,5.14984130859375e-07,1.1920928955078125e-06
97,73,0.0,4.9591064453125e-07,1.1920928955078125e-06
97,74,0.0,3.528594970703125e-06,7.605552673339844e-05
97,75,0.0,4.863739013671875e-07,1.1920928955078125e-06
97,76,0.0,4.863739013671875e-07,1.1920928955078125e-06
97,77,0.0,5.91278076171875e-07,1.1920928955078125e-06
97,78,0.0,6.389617919921875e-07,1.1920928955078125e-06
97,79,0.0,3.1280517578125e-06,6.29425048828125e-05
97,80,0.0,4.100799560546875e-07,1.1920928955078125e-06
97,81,0.0,5.245208740234375e-07,1.1920928955078125e-06
97,82,0.0,6.389617919921875e-07,1.1920928955078125e-06
97,83,0.0,5.53131103515625e-07,1.1920928955078125e-06
97,84,0.0,3.1280517578125e-06,6.389617919921875e-05
97,85,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,86,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,87,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,88,0.0,4.76837158203125e-07,1.1920928955078125e-06
97,89,0.0,2.918243408203125e-06,6.198883056640625e-05
97,90,0.0,6.008148193359375e-07,1.1920928955078125e-06
97,91,0.0,5.245208740234375e-07,1.1920928955078125e-06
97,92,0.0,5.435943603515625e-07,1.1920928955078125e-06
97,93,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,94,0.0,3.1185150146484375e-06,6.29425048828125e-05
97,95,0.0,5.245208740234375e-07,1.1920928955078125e-06
97,96,0.0,5.626678466796875e-07,1.1920928955078125e-06
97,97,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,2,0.0,6.866455078125e-07,1.1920928955078125e-06
98,3,0.0,5.5599212646484376e-06,0.00012612342834472656
98,4,0.0,5.53131103515625e-07,1.1920928955078125e-06
98,5,0.0,5.53131103515625e-07,1.1920928955078125e-06
98,6,0.0,3.910064697265625e-07,1.1920928955078125e-06
98,7,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,8,0.0,3.0803680419921875e-06,6.198883056640625e-05
98,9,0.0,5.91278076171875e-07,1.1920928955078125e-06
98,10,0.0,5.14984130859375e-07,1.1920928955078125e-06
98,11,0.0,5.14984130859375e-07,1.1920928955078125e-06
98,12,0.0,4.76837158203125e-07,1.1920928955078125e-06
98,13,0.0,3.0994415283203125e-06,6.604194641113281e-05
98,14,0.0,5.435943603515625e-07,1.1920928955078125e-06
98,15,0.0,4.863739013671875e-07,1.1920928955078125e-06
98,16,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,17,0.0,5.817413330078125e-07,1.1920928955078125e-06
98,18,0.0,3.0040740966796874e-06,6.29425048828125e-05
98,19,0.0,6.008148193359375e-07,1.1920928955078125e-06
98,20,0.0,5.53131103515625e-07,1.1920928955078125e-06
98,21,0.0,4.9591064453125e-07,1.1920928955078125e-06
98,22,0.0,5.7220458984375e-07,1.1920928955078125e-06
98,23,0.0,4.76837158203125e-07,1.1920928955078125e-06
98,24,0.0,3.0803680419921875e-06,6.29425048828125e-05
98,25,0.0,6.008148193359375e-07,1.1920928955078125e-06
98,26,0.0,5.7220458984375e-07,1.1920928955078125e-06
98,27,0.0,5.435943603515625e-07,1.1920928955078125e-06
98,28,0.0,6.4849853515625e-07,1.1920928955078125e-06
98,29,0.0,6.1798095703125e-06,0.000141143798828125
98,30,0.0,5.7220458984375e-07,1.1920928955078125e-06
98,31,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,32,0.0,5.91278076171875e-07,1.1920928955078125e-06
98,33,0.0,5.054473876953125e-07,1.1920928955078125e-06
98,34,0.0,2.9754638671875e-06,6.222724914550781e-05
98,35,0.0,6.008148193359375e-07,1.1920928955078125e-06
98,36,0.0,5.14984130859375e-07,1.1920928955078125e-06
98,37,0.0,5.91278076171875e-07,1.1920928955078125e-06
98,38,0.0,5.817413330078125e-07,1.1920928955078125e-06
98,39,0.0,2.9659271240234374e-06,6.389617919921875e-05
98,40,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,41,0.0,4.863739013671875e-07,1.1920928955078125e-06
98,42,0.0,4.291534423828125e-07,1.1920928955078125e-06
98,43,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,44,0.0,3.070831298828125e-06,6.318092346191406e-05
98,45,0.0,5.53131103515625e-07,1.1920928955078125e-06
98,46,0.0,4.38690185546875e-07,1.1920928955078125e-06
98,47,0.0,5.53131103515625e-07,1.1920928955078125e-06
98,48,0.0,4.76837158203125e-07,1.1920928955078125e-06
98,49,0.0,3.0422210693359374e-06,6.29425048828125e-05
98,50,0.0,4.76837158203125e-07,1.1920928955078125e-06
98,51,0.0,5.14984130859375e-07,1.1920928955078125e-06
98,52,0.0,6.389617919921875e-07,1.1920928955078125e-06
98,53,0.0,5.340576171875e-07,1.1920928955078125e-06
98,54,0.0,5.245208740234375e-07,1.1920928955078125e-06
98,55,0.0,3.0994415283203125e-06,6.389617919921875e-05
98,56,0.0,5.7220458984375e-07,1.1920928955078125e-06
98,57,0.0,4.863739013671875e-07,1.1920928955078125e-06
98,58,0.0,5.340576171875e-07,1.1920928955078125e-06
98,59,0.0,1.0585784912109376e-06,1.3113021850585938e-05
98,60,0.0,3.1566619873046876e-06,6.389617919921875e-05
98,61,0.0,5.91278076171875e-07,1.1920928955078125e-06
98,62,0.0,5.054473876953125e-07,1.1920928955078125e-06
98,63,0.0,5.14984130859375e-07,1.1920928955078125e-06
98,64,0.0,5.245208740234375e-07,1.1920928955078125e-06
98,65,0.0,3.01361083984375e-06,6.508827209472656e-05
98,66,0.0,4.9591064453125e-07,1.1920928955078125e-06
98,67,0.0,4.00543212890625e-07,1.1920928955078125e-06
98,68,0.0,5.245208740234375e-07,1.1920928955078125e-06
98,69,0.0,5.53131103515625e-07,1.1920928955078125e-06
98,70,0.0,3.1280517578125e-06,6.461143493652344e-05
98,71,0.0,4.482269287109375e-07,1.1920928955078125e-06
98,72,0.0,4.673004150390625e-07,1.1920928955078125e-06
98,73,0.0,6.103515625e-07,1.1920928955078125e-06
98,74,0.0,6.008148193359375e-07,1.1920928955078125e-06
98,75,0.0,3.070831298828125e-06,6.389617919921875e-05
98,76,0.0,4.9591064453125e-07,1.1920928955078125e-06
98,77,0.0,5.817413330078125e-07,1.1920928955078125e-06
98,78,0.0,5.53131103515625e-07,1.1920928955078125e-06
98,79,0.0,6.008148193359375e-07,1.1920928955078125e-06
98,80,0.0,3.108978271484375e-06,6.4849853515625e-05
98,81,0.0,4.482269287109375e-07,1.1920928955078125e-06
98,82,0.0,6.008148193359375e-07,1.1920928955078125e-06
98,83,0.0,4.863739013671875e-07,1.1920928955078125e-06
98,84,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,85,0.0,6.008148193359375e-07,1.1920928955078125e-06
98,86,0.0,3.204345703125e-06,6.4849853515625e-05
98,87,0.0,4.38690185546875e-07,1.1920928955078125e-06
98,88,0.0,4.482269287109375e-07,1.1920928955078125e-06
98,89,0.0,5.7220458984375e-07,1.1920928955078125e-06
98,90,0.0,4.9591064453125e-07,1.1920928955078125e-06
98,91,0.0,3.39508056640625e-06,7.295608520507812e-05
98,92,0.0,4.76837158203125e-07,1.1920928955078125e-06
98,93,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,94,0.0,5.91278076171875e-07,1.1920928955078125e-06
98,95,0.0,5.14984130859375e-07,1.1920928955078125e-06
98,96,0.0,3.1185150146484375e-06,6.413459777832031e-05
98,97,0.0,5.626678466796875e-07,1.1920928955078125e-06
98,98,0.0,6.103515625e-07,1.1920928955078125e-06
99,2,0.0,5.340576171875e-07,1.1920928955078125e-06
99,3,0.0,5.769729614257812e-06,0.00013017654418945312
99,4,0.0,5.7220458984375e-07,1.1920928955078125e-06
99,5,0.0,5.14984130859375e-07,1.1920928955078125e-06
99,6,0.0,5.14984130859375e-07,1.1920928955078125e-06
99,7,0.0,5.054473876953125e-07,1.1920928955078125e-06
99,8,0.0,6.4849853515625e-07,1.1920928955078125e-06
99,9,0.0,3.261566162109375e-06,6.604194641113281e-05
99,10,0.0,6.103515625e-07,1.1920928955078125e-06
99,11,0.0,5.14984130859375e-07,1.1920928955078125e-06
99,12,0.0,5.817413330078125e-07,3.0994415283203125e-06
99,13,0.0,5.626678466796875e-07,1.1920928955078125e-06
99,14,0.0,3.1948089599609376e-06,6.604194641113281e-05
99,15,0.0,5.53131103515625e-07,1.1920928955078125e-06
99,16,0.0,5.626678466796875e-07,1.1920928955078125e-06
99,17,0.0,4.76837158203125e-07,1.1920928955078125e-06
99,18,0.0,5.245208740234375e-07,1.1920928955078125e-06
99,19,0.0,3.2329559326171876e-06,6.699562072753906e-05
99,20,0.0,5.14984130859375e-07,1.1920928955078125e-06
99,21,0.0,4.863739013671875e-07,1.1920928955078125e-06
99,22,0.0,5.626678466796875e-07,1.1920928955078125e-06
99,23,0.0,5.817413330078125e-07,1.1920928955078125e-06
99,24,0.0,3.204345703125e-06,6.508827209472656e-05
99,25,0.0,5.53131103515625e-07,1.1920928955078125e-06
99,26,0.0,4.863739013671875e-07,1.1920928955078125e-06
99,27,0.0,5.340576171875e-07,1.1920928955078125e-06
99,28,0.0,5.14984130859375e-07,1.1920928955078125e-06
99,29,0.0,3.35693359375e-06,6.771087646484375e-05
99,30,0.0,5.245208740234375e-07,1.1920928955078125e-06
99,31,0.0,5.626678466796875e-07,1.1920928955078125e-06
99,32,0.0,4.482269287109375e-07,1.1920928955078125e-06
99,33,0.0,5.14984130859375e-07,1.1920928955078125e-06
99,34,0.0,3.2520294189453126e-06,6.699562072753906e-05
99,35,0.0,5.435943603515625e-07,1.1920928955078125e-06
99,36,0.0,4.38690185546875e-07,1.1920928955078125e-06
99,37,0.0,5.626678466796875e-07,1.1920928955078125e-06
99,38,0.0,5.14984130859375e-07,1.1920928955078125e-06
99,39,0.0,5.435943603515625e-07,1.1920928955078125e-06
99,40,0.0,3.2806396484375e-06,6.794929504394531e-05
99,41,0.0,5.245208740234375e-07,1.1920928955078125e-06
99,42,0.0,4.482269287109375e-07,1.1920928955078125e-06
99,43,0.0,6.103515625e-07,1.1920928955078125e-06
99,44,0.0,5.245208740234375e-07,1.1920928955078125e-06
99,45,0.0,3.1566619873046876e-06,6.723403930664062e-05
99,46,0.0,5.245208740234375e-07,1.1920928955078125e-06
99,47,0.0,6.4849853515625e-07,1.1920928955078125e-06
99,48,0.0,5.91278076171875e-07,1.1920928955078125e-06
99,49,0.0,6.008148193359375e-07,1.1920928955078125e-06
99,50,0.0,3.1948089599609376e-06,6.699562072753906e-05
99,51,0.0,5.626678466796875e-07,1.1920928955078125e-06
99,52,0.0,4.9591064453125e-07,1.1920928955078125e-06
99,53,0.0,4.76837158203125e-07,1.1920928955078125e-06
99,54,0.0,5.53131103515625e-07,1.1920928955078125e-06
99,55,0.0,6.351470947265625e-06,0.0001468658447265625
99,56,0.0,4.76837158203125e-07,1.1920928955078125e-06
99,57,0.0,6.103515625e-07,1.1920928955078125e-06
99,58,0.0,5.817413330078125e-07,1.1920928955078125e-06
99,59,0.0,4.76837158203125e-07,1.1920928955078125e-06
99,60,0.0,3.2806396484375e-06,6.794929504394531e-05
99,61,0.0,5.53131103515625e-07,1.1920928955078125e-06
99,62,0.0,4.482269287109375e-07,1.1920928955078125e-06
99,63,0.0,5.53131103515625e-07,1.1920928955078125e-06
