x,min,mean,max
489,0.0,5.245208740234375e-07,1.1920928955078125e-06
490,0.0,5.626678466796875e-07,1.1920928955078125e-06
491,0.0,5.435943603515625e-07,1.1920928955078125e-06
492,0.0,2.6702880859375e-06,5.2928924560546875e-05
493,0.0,2.2792816162109376e-06,4.1961669921875e-05
494,0.0,5.7220458984375e-07,1.1920928955078125e-06
495,0.0,5.91278076171875e-07,1.1920928955078125e-06
496,0.0,5.53131103515625e-07,1.1920928955078125e-06
497,0.0,5.53131103515625e-07,1.1920928955078125e-06
498,0.0,8.296966552734375e-07,8.106231689453125e-06
499,0.0,5.14984130859375e-07,1.1920928955078125e-06
